target_split,image_id,base_id,source_split,source_image,target_image,target_label,object_count
train,20161021-SPI-AOI-14_shuiping,20161021-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-14_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-14_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-14_shuiping.txt,3
train,20161021-SPI-AOI-14_shuzhi,20161021-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-14_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-14_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-14_shuzhi.txt,3
train,20161021-SPI-AOI-14_suofang,20161021-SPI-AOI-14,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-14_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-14_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-14_suofang.txt,3
train,20161021-SPI-AOI-15,20161021-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-15.jpeg,data\yolo\images\train\20161021-SPI-AOI-15.jpeg,data\yolo\labels\train\20161021-SPI-AOI-15.txt,8
train,20161021-SPI-AOI-15_180,20161021-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-15_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-15_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-15_180.txt,8
train,20161021-SPI-AOI-15_270,20161021-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-15_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-15_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-15_270.txt,8
train,20161021-SPI-AOI-15_90,20161021-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-15_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-15_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-15_90.txt,8
train,20161021-SPI-AOI-15_shuiping,20161021-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-15_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-15_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-15_shuiping.txt,8
train,20161021-SPI-AOI-15_shuzhi,20161021-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-15_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-15_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-15_shuzhi.txt,8
train,20161021-SPI-AOI-15_suofang,20161021-SPI-AOI-15,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-15_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-15_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-15_suofang.txt,8
train,20161021-SPI-AOI-16,20161021-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-16.jpeg,data\yolo\images\train\20161021-SPI-AOI-16.jpeg,data\yolo\labels\train\20161021-SPI-AOI-16.txt,9
train,20161021-SPI-AOI-16_180,20161021-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-16_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-16_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-16_180.txt,9
train,20161021-SPI-AOI-16_270,20161021-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-16_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-16_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-16_270.txt,9
train,20161021-SPI-AOI-16_90,20161021-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-16_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-16_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-16_90.txt,9
train,20161021-SPI-AOI-16_shuiping,20161021-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-16_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-16_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-16_shuiping.txt,9
train,20161021-SPI-AOI-16_shuzhi,20161021-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-16_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-16_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-16_shuzhi.txt,9
train,20161021-SPI-AOI-16_suofang,20161021-SPI-AOI-16,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-16_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-16_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-16_suofang.txt,9
train,20161021-SPI-AOI-17,20161021-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-17.jpeg,data\yolo\images\train\20161021-SPI-AOI-17.jpeg,data\yolo\labels\train\20161021-SPI-AOI-17.txt,5
train,20161021-SPI-AOI-17_180,20161021-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-17_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-17_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-17_180.txt,5
train,20161021-SPI-AOI-17_270,20161021-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-17_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-17_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-17_270.txt,5
train,20161021-SPI-AOI-17_90,20161021-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-17_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-17_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-17_90.txt,5
train,20161021-SPI-AOI-17_shuiping,20161021-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-17_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-17_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-17_shuiping.txt,5
train,20161021-SPI-AOI-17_shuzhi,20161021-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-17_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-17_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-17_shuzhi.txt,5
train,20161021-SPI-AOI-17_suofang,20161021-SPI-AOI-17,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-17_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-17_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-17_suofang.txt,5
train,20161021-SPI-AOI-18,20161021-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-18.jpeg,data\yolo\images\train\20161021-SPI-AOI-18.jpeg,data\yolo\labels\train\20161021-SPI-AOI-18.txt,10
train,20161021-SPI-AOI-18_180,20161021-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-18_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-18_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-18_180.txt,10
train,20161021-SPI-AOI-18_270,20161021-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-18_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-18_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-18_270.txt,10
train,20161021-SPI-AOI-18_90,20161021-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-18_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-18_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-18_90.txt,10
train,20161021-SPI-AOI-18_shuiping,20161021-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-18_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-18_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-18_shuiping.txt,10
train,20161021-SPI-AOI-18_shuzhi,20161021-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-18_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-18_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-18_shuzhi.txt,10
train,20161021-SPI-AOI-18_suofang,20161021-SPI-AOI-18,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-18_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-18_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-18_suofang.txt,10
train,20161021-SPI-AOI-19,20161021-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-19.jpeg,data\yolo\images\train\20161021-SPI-AOI-19.jpeg,data\yolo\labels\train\20161021-SPI-AOI-19.txt,13
train,20161021-SPI-AOI-19_180,20161021-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-19_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-19_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-19_180.txt,13
train,20161021-SPI-AOI-19_270,20161021-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-19_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-19_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-19_270.txt,13
train,20161021-SPI-AOI-19_90,20161021-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-19_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-19_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-19_90.txt,13
train,20161021-SPI-AOI-19_shuiping,20161021-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-19_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-19_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-19_shuiping.txt,13
train,20161021-SPI-AOI-19_shuzhi,20161021-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-19_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-19_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-19_shuzhi.txt,13
train,20161021-SPI-AOI-19_suofang,20161021-SPI-AOI-19,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-19_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-19_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-19_suofang.txt,13
train,20161021-SPI-AOI-3,20161021-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-3.jpeg,data\yolo\images\train\20161021-SPI-AOI-3.jpeg,data\yolo\labels\train\20161021-SPI-AOI-3.txt,2
train,20161021-SPI-AOI-3_180,20161021-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-3_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-3_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-3_180.txt,2
train,20161021-SPI-AOI-3_270,20161021-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-3_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-3_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-3_270.txt,2
train,20161021-SPI-AOI-3_90,20161021-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-3_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-3_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-3_90.txt,2
train,20161021-SPI-AOI-3_shuiping,20161021-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-3_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-3_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-3_shuiping.txt,2
train,20161021-SPI-AOI-3_shuzhi,20161021-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-3_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-3_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-3_shuzhi.txt,2
train,20161021-SPI-AOI-3_suofang,20161021-SPI-AOI-3,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-3_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-3_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-3_suofang.txt,2
train,20161021-SPI-AOI-4,20161021-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-4.jpeg,data\yolo\images\train\20161021-SPI-AOI-4.jpeg,data\yolo\labels\train\20161021-SPI-AOI-4.txt,4
train,20161021-SPI-AOI-4_180,20161021-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-4_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-4_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-4_180.txt,4
train,20161021-SPI-AOI-4_270,20161021-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-4_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-4_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-4_270.txt,4
train,20161021-SPI-AOI-4_90,20161021-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-4_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-4_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-4_90.txt,4
train,20161021-SPI-AOI-4_shuiping,20161021-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-4_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-4_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-4_shuiping.txt,4
train,20161021-SPI-AOI-4_shuzhi,20161021-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-4_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-4_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-4_shuzhi.txt,4
train,20161021-SPI-AOI-4_suofang,20161021-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-4_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-4_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-4_suofang.txt,4
train,20161021-SPI-AOI-5,20161021-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-5.jpeg,data\yolo\images\train\20161021-SPI-AOI-5.jpeg,data\yolo\labels\train\20161021-SPI-AOI-5.txt,1
train,20161021-SPI-AOI-5_180,20161021-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-5_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-5_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-5_180.txt,1
train,20161021-SPI-AOI-5_270,20161021-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-5_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-5_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-5_270.txt,1
train,20161021-SPI-AOI-5_90,20161021-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-5_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-5_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-5_90.txt,1
train,20161021-SPI-AOI-5_shuiping,20161021-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-5_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-5_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-5_shuiping.txt,1
train,20161021-SPI-AOI-5_shuzhi,20161021-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-5_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-5_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-5_shuzhi.txt,1
train,20161021-SPI-AOI-5_suofang,20161021-SPI-AOI-5,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-5_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-5_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-5_suofang.txt,1
train,20161021-SPI-AOI-7,20161021-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-7.jpeg,data\yolo\images\train\20161021-SPI-AOI-7.jpeg,data\yolo\labels\train\20161021-SPI-AOI-7.txt,1
train,20161021-SPI-AOI-7_180,20161021-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-7_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-7_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-7_180.txt,1
train,20161021-SPI-AOI-7_270,20161021-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-7_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-7_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-7_270.txt,1
train,20161021-SPI-AOI-7_90,20161021-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-7_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-7_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-7_90.txt,1
train,20161021-SPI-AOI-7_shuiping,20161021-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-7_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-7_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-7_shuiping.txt,1
train,20161021-SPI-AOI-7_shuzhi,20161021-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-7_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-7_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-7_shuzhi.txt,1
train,20161021-SPI-AOI-7_suofang,20161021-SPI-AOI-7,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-7_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-7_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-7_suofang.txt,1
train,20161021-SPI-AOI-9,20161021-SPI-AOI-9,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-9.jpeg,data\yolo\images\train\20161021-SPI-AOI-9.jpeg,data\yolo\labels\train\20161021-SPI-AOI-9.txt,5
train,20161021-SPI-AOI-9_180,20161021-SPI-AOI-9,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-9_180.jpeg,data\yolo\images\train\20161021-SPI-AOI-9_180.jpeg,data\yolo\labels\train\20161021-SPI-AOI-9_180.txt,5
train,20161021-SPI-AOI-9_270,20161021-SPI-AOI-9,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-9_270.jpeg,data\yolo\images\train\20161021-SPI-AOI-9_270.jpeg,data\yolo\labels\train\20161021-SPI-AOI-9_270.txt,5
train,20161021-SPI-AOI-9_90,20161021-SPI-AOI-9,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-9_90.jpeg,data\yolo\images\train\20161021-SPI-AOI-9_90.jpeg,data\yolo\labels\train\20161021-SPI-AOI-9_90.txt,5
train,20161021-SPI-AOI-9_shuiping,20161021-SPI-AOI-9,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-9_shuiping.jpeg,data\yolo\images\train\20161021-SPI-AOI-9_shuiping.jpeg,data\yolo\labels\train\20161021-SPI-AOI-9_shuiping.txt,5
train,20161021-SPI-AOI-9_shuzhi,20161021-SPI-AOI-9,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-9_shuzhi.jpeg,data\yolo\images\train\20161021-SPI-AOI-9_shuzhi.jpeg,data\yolo\labels\train\20161021-SPI-AOI-9_shuzhi.txt,5
train,20161021-SPI-AOI-9_suofang,20161021-SPI-AOI-9,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161021-SPI-AOI-9_suofang.jpeg,data\yolo\images\train\20161021-SPI-AOI-9_suofang.jpeg,data\yolo\labels\train\20161021-SPI-AOI-9_suofang.txt,5
train,20161025-SPI-AOI-2,20161025-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-2.jpeg,data\yolo\images\train\20161025-SPI-AOI-2.jpeg,data\yolo\labels\train\20161025-SPI-AOI-2.txt,2
train,20161025-SPI-AOI-2_180,20161025-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-2_180.jpeg,data\yolo\images\train\20161025-SPI-AOI-2_180.jpeg,data\yolo\labels\train\20161025-SPI-AOI-2_180.txt,2
train,20161025-SPI-AOI-2_270,20161025-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-2_270.jpeg,data\yolo\images\train\20161025-SPI-AOI-2_270.jpeg,data\yolo\labels\train\20161025-SPI-AOI-2_270.txt,2
train,20161025-SPI-AOI-2_90,20161025-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-2_90.jpeg,data\yolo\images\train\20161025-SPI-AOI-2_90.jpeg,data\yolo\labels\train\20161025-SPI-AOI-2_90.txt,2
train,20161025-SPI-AOI-2_shuiping,20161025-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-2_shuiping.jpeg,data\yolo\images\train\20161025-SPI-AOI-2_shuiping.jpeg,data\yolo\labels\train\20161025-SPI-AOI-2_shuiping.txt,2
train,20161025-SPI-AOI-2_shuzhi,20161025-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-2_shuzhi.jpeg,data\yolo\images\train\20161025-SPI-AOI-2_shuzhi.jpeg,data\yolo\labels\train\20161025-SPI-AOI-2_shuzhi.txt,2
train,20161025-SPI-AOI-2_suofang,20161025-SPI-AOI-2,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-2_suofang.jpeg,data\yolo\images\train\20161025-SPI-AOI-2_suofang.jpeg,data\yolo\labels\train\20161025-SPI-AOI-2_suofang.txt,2
train,20161025-SPI-AOI-4,20161025-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-4.jpeg,data\yolo\images\train\20161025-SPI-AOI-4.jpeg,data\yolo\labels\train\20161025-SPI-AOI-4.txt,1
train,20161025-SPI-AOI-4_180,20161025-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-4_180.jpeg,data\yolo\images\train\20161025-SPI-AOI-4_180.jpeg,data\yolo\labels\train\20161025-SPI-AOI-4_180.txt,1
train,20161025-SPI-AOI-4_270,20161025-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-4_270.jpeg,data\yolo\images\train\20161025-SPI-AOI-4_270.jpeg,data\yolo\labels\train\20161025-SPI-AOI-4_270.txt,1
train,20161025-SPI-AOI-4_90,20161025-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-4_90.jpeg,data\yolo\images\train\20161025-SPI-AOI-4_90.jpeg,data\yolo\labels\train\20161025-SPI-AOI-4_90.txt,1
train,20161025-SPI-AOI-4_shuiping,20161025-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-4_shuiping.jpeg,data\yolo\images\train\20161025-SPI-AOI-4_shuiping.jpeg,data\yolo\labels\train\20161025-SPI-AOI-4_shuiping.txt,1
train,20161025-SPI-AOI-4_shuzhi,20161025-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-4_shuzhi.jpeg,data\yolo\images\train\20161025-SPI-AOI-4_shuzhi.jpeg,data\yolo\labels\train\20161025-SPI-AOI-4_shuzhi.txt,1
train,20161025-SPI-AOI-4_suofang,20161025-SPI-AOI-4,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-4_suofang.jpeg,data\yolo\images\train\20161025-SPI-AOI-4_suofang.jpeg,data\yolo\labels\train\20161025-SPI-AOI-4_suofang.txt,1
train,20161025-SPI-AOI-6,20161025-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-6.jpeg,data\yolo\images\train\20161025-SPI-AOI-6.jpeg,data\yolo\labels\train\20161025-SPI-AOI-6.txt,1
train,20161025-SPI-AOI-6_180,20161025-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-6_180.jpeg,data\yolo\images\train\20161025-SPI-AOI-6_180.jpeg,data\yolo\labels\train\20161025-SPI-AOI-6_180.txt,1
train,20161025-SPI-AOI-6_270,20161025-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-6_270.jpeg,data\yolo\images\train\20161025-SPI-AOI-6_270.jpeg,data\yolo\labels\train\20161025-SPI-AOI-6_270.txt,1
train,20161025-SPI-AOI-6_90,20161025-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-6_90.jpeg,data\yolo\images\train\20161025-SPI-AOI-6_90.jpeg,data\yolo\labels\train\20161025-SPI-AOI-6_90.txt,1
train,20161025-SPI-AOI-6_shuiping,20161025-SPI-AOI-6,train_data_augmentation,data\raw\train_data_augmentation\JPEGImages\20161025-SPI-AOI-6_shuiping.jpeg,data\yolo\images\train\20161025-SPI-AOI-6_shuiping.jpeg,data\yolo\labels\train\20161025-SPI-AOI-6_shuiping.txt,1
